,index,sent=positive,sent=negative
551,chal,0.00022177846775621866,0.000490275669933342
552,satta,2.2177824597797271e-10,0.0003268505010972842
553,pauna,2.2177824597797271e-10,0.0003268505010972842
554,tyatikhera,2.2177824597797271e-10,0.0001634253322612265
555,dhekhi,2.2177824597797271e-10,0.0001634253322612265
556,caal,2.2177824597797271e-10,0.0001634253322612265
557,aile,0.0011088914516681095,0.0017976770206218032
558,bujda,2.2177824597797271e-10,0.0001634253322612265
559,sahaidharu,2.2177824597797271e-10,0.0001634253322612265
560,kharej,2.2177824597797271e-10,0.0001634253322612265
561,sutni,2.2177824597797271e-10,0.0001634253322612265
562,vnyaa,2.2177824597797271e-10,0.0001634253322612265
563,hoinwa,2.2177824597797271e-10,0.0001634253322612265
564,picture,0.0006653349597121642,0.0003268505010972842
565,necessary,0.0008871132056901368,0.0003268505010972842
566,search,0.00044355671373419144,0.0008171260076054573
567,exmuslim,2.2177824597797271e-10,0.0003268505010972842
568,youtube,0.008427573568941209,0.0021245273582939186
569,ridiculous,2.2177824597797271e-10,0.000490275669933342
570,mauritius,2.2177824597797271e-10,0.0001634253322612265
571,side,0.002217782681557973,0.0014708266829496879
572,centerim,2.2177824597797271e-10,0.0001634253322612265
573,extreme,0.00022177846775621866,0.0006537008387693996
574,nationalist,2.2177824597797271e-10,0.0006537008387693996
575,yosh,2.2177824597797271e-10,0.0001634253322612265
576,rajtantra,2.2177824597797271e-10,0.0001634253322612265
577,jindabad,0.00022177846775621866,0.0001634253322612265
578,believe,0.002883117419491891,0.0011439763452775727
579,shastri,2.2177824597797271e-10,0.0001634253322612265
580,execute,2.2177824597797271e-10,0.0001634253322612265
581,social,0.004879121633293646,0.0017976770206218032
582,reform,0.00044355671373419144,0.0001634253322612265
583,develop,0.0024395609275359455,0.000980551176441515
584,mother,0.00022177846775621866,0.000490275669933342
585,tongue,2.2177824597797271e-10,0.000490275669933342
586,bhasa,2.2177824597797271e-10,0.0003268505010972842
587,involvement,2.2177824597797271e-10,0.0001634253322612265
588,politics,0.003992008649381755,0.0029416532024742073
589,important,0.003104895665469864,0.0011439763452775727
590,point,0.0035484521574258095,0.002614802864802092
591,touch,0.001552447943624055,0.0001634253322612265
592,especially,0.0006653349597121642,0.0013074015141136303
593,brainwash,2.2177824597797271e-10,0.0003268505010972842
594,ruler,0.00022177846775621866,0.0003268505010972842
595,onenation,2.2177824597797271e-10,0.0001634253322612265
596,onelanguage,2.2177824597797271e-10,0.0001634253322612265
597,onedress,2.2177824597797271e-10,0.0001634253322612265
598,oneculture,2.2177824597797271e-10,0.0001634253322612265
599,policy,0.0017742261896020275,0.0017976770206218032
600,real,0.007540460585029317,0.002287952527129976
601,justice,0.00044355671373419144,0.000980551176441515
602,first,0.006431569355139455,0.001961102189457861
603,shahid,0.0008871132056901368,0.0001634253322612265
604,whose,0.00044355671373419144,0.0006537008387693996
605,family,0.0026613391735139185,0.0029416532024742073
606,priest,2.2177824597797271e-10,0.0001634253322612265
607,manakamna,2.2177824597797271e-10,0.0001634253322612265
608,temple,2.2177824597797271e-10,0.0001634253322612265
609,prati,0.00022177846775621866,0.0003268505010972842
610,hardik,2.2177824597797271e-10,0.0001634253322612265
611,shrdanjali,2.2177824597797271e-10,0.0001634253322612265
612,access,0.00022177846775621866,0.0006537008387693996
613,source,0.00044355671373419144,0.0011439763452775727
614,hero,0.008427573568941209,0.000980551176441515
615,halnu,0.0008871132056901368,0.0013074015141136303
616,xito,0.0013306696976460822,0.0006537008387693996
617,bhanda,2.2177824597797271e-10,0.0027782280336381498
618,hunthyo,0.0006653349597121642,0.000980551176441515
619,raj,0.00044355671373419144,0.000490275669933342
620,durwar,0.00022177846775621866,0.0001634253322612265
621,hatyakanda,0.00022177846775621866,0.0003268505010972842
622,ek,0.0011088914516681095,0.0014708266829496879
623,informative,0.013750251472412553,0.0008171260076054573
624,try,0.003104895665469864,0.003105078371310265
625,obliterate,2.2177824597797271e-10,0.0001634253322612265
626,buddhism,2.2177824597797271e-10,0.0001634253322612265
627,mahakali,2.2177824597797271e-10,0.0001634253322612265
628,sandi,2.2177824597797271e-10,0.0001634253322612265
629,hamro,0.0017742261896020275,0.006700432085703534
630,bhrasta,2.2177824597797271e-10,0.0003268505010972842
631,harule,0.00022177846775621866,0.001961102189457861
632,bechyo,2.2177824597797271e-10,0.0001634253322612265
633,plzzzz,2.2177824597797271e-10,0.0001634253322612265
634,brother,0.0361498543161878,0.003595353877818438
635,min,2.2177824597797271e-10,0.000490275669933342
636,samma,0.00199600443558,0.004249054553162669
637,vedio,0.0017742261896020275,0.0013074015141136303
638,mero,0.002883117419491891,0.004739330059670842
639,birami,0.00022177846775621866,0.0001634253322612265
640,ekai,2.2177824597797271e-10,0.0003268505010972842
641,choti,0.00022177846775621866,0.0006537008387693996
642,release,0.00044355671373419144,0.000490275669933342
643,garam,0.00022177846775621866,0.0003268505010972842
644,xina,2.2177824597797271e-10,0.0003268505010972842
645,kaile,0.0017742261896020275,0.0017976770206218032
646,aauxa,0.0013306696976460822,0.0008171260076054573
647,kaam,0.00044355671373419144,0.0021245273582939186
648,gare,0.00022177846775621866,0.000980551176441515
649,e,2.2177824597797271e-10,0.0001634253322612265
650,hatayera,2.2177824597797271e-10,0.0001634253322612265
651,bahun,0.00022177846775621866,0.0003268505010972842
652,liyaye,2.2177824597797271e-10,0.0001634253322612265
653,darbar,2.2177824597797271e-10,0.0001634253322612265
654,hospital,2.2177824597797271e-10,0.0013074015141136303
655,trichandra,2.2177824597797271e-10,0.0001634253322612265
656,collage,0.0006653349597121642,0.0003268505010972842
657,kesar,2.2177824597797271e-10,0.0001634253322612265
658,library,0.00022177846775621866,0.0003268505010972842
659,banaye,2.2177824597797271e-10,0.0003268505010972842
660,aaja,0.0011088914516681095,0.001961102189457861
661,tinai,2.2177824597797271e-10,0.0003268505010972842
662,banayeko,2.2177824597797271e-10,0.000490275669933342
663,singha,2.2177824597797271e-10,0.0001634253322612265
664,sital,2.2177824597797271e-10,0.0001634253322612265
665,niwas,2.2177824597797271e-10,0.0001634253322612265
666,basera,0.00022177846775621866,0.0006537008387693996
667,bhari,2.2177824597797271e-10,0.0003268505010972842
668,choubatoma,2.2177824597797271e-10,0.0001634253322612265
669,bansha,2.2177824597797271e-10,0.0001634253322612265
670,ka,0.0011088914516681095,0.003268503540146323
671,manche,0.0008871132056901368,0.0017976770206218032
672,haruko,0.0011088914516681095,0.0013074015141136303
673,salik,2.2177824597797271e-10,0.0001634253322612265
674,banayera,2.2177824597797271e-10,0.0006537008387693996
675,namakarad,2.2177824597797271e-10,0.0001634253322612265
676,garirako,2.2177824597797271e-10,0.0003268505010972842
677,jati,0.0008871132056901368,0.001961102189457861
678,khadi,2.2177824597797271e-10,0.000490275669933342
679,malesiya,2.2177824597797271e-10,0.0001634253322612265
680,europe,0.00044355671373419144,0.000980551176441515
681,america,0.0008871132056901368,0.0029416532024742073
682,rajya,2.2177824597797271e-10,0.000490275669933342
683,thulo,0.00022177846775621866,0.0027782280336381498
684,pad,2.2177824597797271e-10,0.0001634253322612265
685,fyakera,2.2177824597797271e-10,0.0001634253322612265
686,thulai,2.2177824597797271e-10,0.0001634253322612265
687,upalabdhi,2.2177824597797271e-10,0.0001634253322612265
688,payeka,2.2177824597797271e-10,0.0001634253322612265
689,hun,0.00044355671373419144,0.002614802864802092
690,plese,2.2177824597797271e-10,0.0001634253322612265
691,mestery,2.2177824597797271e-10,0.0001634253322612265
692,tribhuvan,0.0006653349597121642,0.000490275669933342
693,chadai,0.0006653349597121642,0.0008171260076054573
694,halnuna,0.00022177846775621866,0.0001634253322612265
695,yr,0.0008871132056901368,0.0014708266829496879
696,one,0.02550449850924511,0.008661534111736226
697,yesari,0.0006653349597121642,0.0017976770206218032
698,jhau,2.2177824597797271e-10,0.0001634253322612265
699,hunxa,0.003104895665469864,0.006863857254539591
700,aali,2.2177824597797271e-10,0.000490275669933342
701,long,0.0037702304034037824,0.0011439763452775727
702,banaya,0.00022177846775621866,0.0003268505010972842
703,hunna,0.00044355671373419144,0.0016342518517857456
704,pahila,0.00044355671373419144,0.000980551176441515
705,eutai,0.00022177846775621866,0.0006537008387693996
706,hi,0.0011088914516681095,0.0003268505010972842
707,thiyo,0.001552447943624055,0.0016342518517857456
708,aahilay,2.2177824597797271e-10,0.0001634253322612265
709,tesma,2.2177824597797271e-10,0.0003268505010972842
710,abo,2.2177824597797271e-10,0.0003268505010972842
711,live,0.0026613391735139185,0.0016342518517857456
712,khaii,2.2177824597797271e-10,0.0001634253322612265
713,chado,0.00022177846775621866,0.0008171260076054573
714,toit,2.2177824597797271e-10,0.0003268505010972842
715,kati,0.0026613391735139185,0.0027782280336381498
716,kurnu,2.2177824597797271e-10,0.0003268505010972842
717,hauplz,2.2177824597797271e-10,0.0001634253322612265
718,oncei,2.2177824597797271e-10,0.0001634253322612265
719,frustrate,2.2177824597797271e-10,0.000490275669933342
720,hapta,0.00022177846775621866,0.0001634253322612265
721,aauta,2.2177824597797271e-10,0.000490275669933342
722,nikalnu,2.2177824597797271e-10,0.0001634253322612265
723,vanda,0.0008871132056901368,0.005066180397342957
724,tinta,2.2177824597797271e-10,0.0001634253322612265
725,nikaleko,2.2177824597797271e-10,0.0001634253322612265
726,tiktok,2.2177824597797271e-10,0.0006537008387693996
727,nahalum,2.2177824597797271e-10,0.0001634253322612265
728,dhruv,0.0035484521574258095,0.0003268505010972842
729,rathee,0.0037702304034037824,0.0003268505010972842
730,kei,0.0013306696976460822,0.003922204215490554
731,sikam,2.2177824597797271e-10,0.0001634253322612265
732,lamo,0.00022177846775621866,0.0001634253322612265
733,halum,2.2177824597797271e-10,0.0001634253322612265
734,elai,2.2177824597797271e-10,0.0001634253322612265
735,manxe,0.0006653349597121642,0.004249054553162669
736,arko,0.0008871132056901368,0.0013074015141136303
737,paart,2.2177824597797271e-10,0.0001634253322612265
738,aaunjel,2.2177824597797271e-10,0.0001634253322612265
739,birsi,2.2177824597797271e-10,0.000490275669933342
740,sakxa,0.0008871132056901368,0.0008171260076054573
741,bichma,2.2177824597797271e-10,0.0003268505010972842
742,xodeko,2.2177824597797271e-10,0.0001634253322612265
743,modern,0.00044355671373419144,0.0003268505010972842
744,radi,2.2177824597797271e-10,0.0003268505010972842
745,prachanda,0.00044355671373419144,0.0011439763452775727
746,kp,0.0017742261896020275,0.0003268505010972842
747,oli,0.00199600443558,0.0003268505010972842
748,sher,2.2177824597797271e-10,0.0001634253322612265
749,bdr,2.2177824597797271e-10,0.0001634253322612265
750,deuwa,2.2177824597797271e-10,0.0001634253322612265
751,thuikka,2.2177824597797271e-10,0.0001634253322612265
752,halat,0.00022177846775621866,0.0013074015141136303
753,chor,0.00022177846775621866,0.003922204215490554
754,banera,2.2177824597797271e-10,0.0001634253322612265
755,kay,2.2177824597797271e-10,0.0001634253322612265
756,martys,0.0006653349597121642,0.0003268505010972842
757,every,0.010423577782742962,0.004249054553162669
758,generation,0.00199600443558,0.0014708266829496879
759,khai,2.2177824597797271e-10,0.000980551176441515
760,harna,2.2177824597797271e-10,0.0001634253322612265
761,man,0.012197803750566744,0.002614802864802092
762,huda,2.2177824597797271e-10,0.0013074015141136303
763,sakinxaw,2.2177824597797271e-10,0.0001634253322612265
764,ramita,2.2177824597797271e-10,0.0001634253322612265
765,agadi,0.00022177846775621866,0.0014708266829496879
766,aauda,0.00022177846775621866,0.0001634253322612265
767,balen,0.0013306696976460822,0.0011439763452775727
768,testai,0.0006653349597121642,0.000490275669933342
769,gardai,0.0008871132056901368,0.0006537008387693996
770,afno,0.0017742261896020275,0.002451377695966034
771,pryog,2.2177824597797271e-10,0.0001634253322612265
772,gari,0.0013306696976460822,0.000490275669933342
773,boridh,2.2177824597797271e-10,0.0001634253322612265
774,garne,0.0008871132056901368,0.0037587790466544957
775,li,2.2177824597797271e-10,0.000980551176441515
776,dabauna,2.2177824597797271e-10,0.0001634253322612265
777,afule,2.2177824597797271e-10,0.000490275669933342
778,je,0.00022177846775621866,0.0003268505010972842
779,garyo,0.00022177846775621866,0.0008171260076054573
780,tesailai,2.2177824597797271e-10,0.0001634253322612265
781,kanoon,2.2177824597797271e-10,0.0001634253322612265
782,spoil,2.2177824597797271e-10,0.0001634253322612265
783,system,0.007318682339051345,0.004249054553162669
784,solti,2.2177824597797271e-10,0.0001634253322612265
785,dekhauna,2.2177824597797271e-10,0.0001634253322612265
786,kin,2.2177824597797271e-10,0.000490275669933342
787,dekhako,0.00022177846775621866,0.0001634253322612265
788,kaa,2.2177824597797271e-10,0.0006537008387693996
789,baan,2.2177824597797271e-10,0.0001634253322612265
790,haruley,2.2177824597797271e-10,0.0003268505010972842
791,paraulaan,2.2177824597797271e-10,0.0001634253322612265
792,herne,0.00022177846775621866,0.0006537008387693996
793,ramailo,0.00044355671373419144,0.0003268505010972842
794,birsine,2.2177824597797271e-10,0.0001634253322612265
795,vane,0.00044355671373419144,0.004085629384326611
796,value,0.00044355671373419144,0.0006537008387693996
797,videobata,2.2177824597797271e-10,0.0001634253322612265
798,siknuhos,2.2177824597797271e-10,0.0003268505010972842
799,kinaki,2.2177824597797271e-10,0.0006537008387693996
800,aileko,2.2177824597797271e-10,0.0001634253322612265
801,desko,2.2177824597797271e-10,0.0001634253322612265
802,paristhiti,2.2177824597797271e-10,0.0001634253322612265
803,jhan,0.00044355671373419144,0.0016342518517857456
804,kamjor,2.2177824597797271e-10,0.0001634253322612265
805,gairahaeko,2.2177824597797271e-10,0.0001634253322612265
806,xa,0.006209791109161482,0.013074013670309784
807,internet,0.0006653349597121642,0.0008171260076054573
808,jamana,2.2177824597797271e-10,0.0001634253322612265
809,paisa,0.0011088914516681095,0.006863857254539591
810,paisako,2.2177824597797271e-10,0.0003268505010972842
811,aaisakyo,0.00022177846775621866,0.0001634253322612265
812,ajhai,0.0006653349597121642,0.0011439763452775727
813,xabecause,2.2177824597797271e-10,0.0001634253322612265
